DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
09/25/2017,11:30,,,40.755478,-73.99344,"(40.755478, -73.99344)",WEST 38 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3757574,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,11:30,,,40.845806,-73.92921,"(40.845806, -73.92921)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758883,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,11:34,BROOKLYN,11226,40.652927,-73.959335,"(40.652927, -73.959335)",FLATBUSH AVENUE                 ,CATON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757472,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,11:35,,,40.66406,-73.89869,"(40.66406, -73.89869)",LIVONIA AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757492,PASSENGER VEHICLE,,,,
09/25/2017,11:35,,,40.790928,-73.96893,"(40.790928, -73.96893)",WEST 93 STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3758121,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,11:35,QUEENS,11355,40.75413,-73.809555,"(40.75413, -73.809555)",157 STREET                      ,46 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3757407,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
09/25/2017,11:41,,,,,,LAWTON AVENUE                   ,THROGS NECK EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758466,PASSENGER VEHICLE,,,,
09/25/2017,11:42,MANHATTAN,10036,40.759624,-73.99548,"(40.759624, -73.99548)",10 AVENUE                       ,WEST 42 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3758187,TAXI,SPORT UTILITY / STATION WAGON,,,
09/25/2017,11:43,QUEENS,11432,40.70928,-73.804756,"(40.70928, -73.804756)",,,86-14     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757248,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,11:45,BRONX,10461,40.851994,-73.84817,"(40.851994, -73.84817)",,,1749      SEMINOLE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757491,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,11:45,BROOKLYN,11231,40.68372,-74.00334,"(40.68372, -74.00334)",COLUMBIA STREET                 ,PRESIDENT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757149,,,,,
09/25/2017,11:45,MANHATTAN,10027,40.807148,-73.943985,"(40.807148, -73.943985)",,,55        WEST 125 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3757089,SPORT UTILITY / STATION WAGON,TAXI,,,
09/25/2017,11:45,,,40.800983,-73.92927,"(40.800983, -73.92927)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3758857,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,11:50,,,40.681995,-74.002625,"(40.681995, -74.002625)",SUMMIT STREET                   ,HICKS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757148,,,,,
09/25/2017,11:51,MANHATTAN,10029,40.797,-73.93778,"(40.797, -73.93778)",2 AVENUE                        ,EAST 116 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760759,PASSENGER VEHICLE,,,,
09/25/2017,11:53,MANHATTAN,10018,40.75092,-73.984535,"(40.75092, -73.984535)",,,39        WEST 37 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757578,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,11:54,,,40.786575,-73.80782,"(40.786575, -73.80782)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757408,PASSENGER VEHICLE,,,,
09/25/2017,11:55,BROOKLYN,11219,40.636154,-73.986465,"(40.636154, -73.986465)",,,1414      44 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3757916,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,11:55,,,40.72224,-73.9863,"(40.72224, -73.9863)",EAST HOUSTON STREET             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,3757383,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:00,BRONX,10468,,,,GRAND CONCOURSE                 ,EAST BEDFORD PARK BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758016,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,12:00,BROOKLYN,11211,40.70654,-73.95041,"(40.70654, -73.95041)",,,211       UNION AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757296,PASSENGER VEHICLE,,,,
09/25/2017,12:00,BROOKLYN,11213,40.66895,-73.9339,"(40.66895, -73.9339)",SCHENECTADY AVENUE              ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3757395,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,12:00,QUEENS,11354,40.76221,-73.82743,"(40.76221, -73.82743)",,,37-08     UNION STREET                  ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757405,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:00,QUEENS,11426,40.73561,-73.71631,"(40.73561, -73.71631)",,,251-10    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757069,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,12:00,STATEN ISLAND,10301,40.64445,-74.07683,"(40.64445, -74.07683)",RICHMOND TERRACE                ,WALL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758103,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,12:00,,,40.69918,-73.96145,"(40.69918, -73.96145)",CLASSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757769,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:00,,,40.895966,-73.86482,"(40.895966, -73.86482)",VIREO AVENUE                    ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3759236,PASSENGER VEHICLE,,,,
09/25/2017,12:00,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3759051,PASSENGER VEHICLE,,,,
09/25/2017,12:05,QUEENS,11372,40.755955,-73.881516,"(40.755955, -73.881516)",,,86-02     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757455,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,12:05,,,40.676815,-73.82338,"(40.676815, -73.82338)",ROCKAWAY BOULEVARD              ,115 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757060,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:10,BRONX,10459,40.81843,-73.89586,"(40.81843, -73.89586)",,,881       INTERVALE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757031,PASSENGER VEHICLE,,,,
09/25/2017,12:10,BROOKLYN,11233,40.677055,-73.9224,"(40.677055, -73.9224)",,,1883      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3758707,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:14,,,40.82698,-73.830795,"(40.82698, -73.830795)",LAFAYETTE AVENUE                ,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3759188,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:15,,,40.72328,-73.95856,"(40.72328, -73.95856)",KENT AVENUE                     ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757068,BICYCLE,PICK-UP TRUCK,,,
09/25/2017,12:20,MANHATTAN,10021,40.77437,-73.963554,"(40.77437, -73.963554)",MADISON AVENUE                  ,EAST 76 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inexperience,,,,3760758,TAXI,PICK-UP TRUCK,,,
09/25/2017,12:20,QUEENS,11435,40.70058,-73.80775,"(40.70058, -73.80775)",ARCHER AVENUE                   ,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3761453,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,12:20,BROOKLYN,11206,40.694153,-73.93727,"(40.694153, -73.93727)",,,93        LEWIS AVENUE                  ,1,0,0,0,1,0,0,0,Pavement Defective,,,,,3758708,BICYCLE,,,,
09/25/2017,12:28,BROOKLYN,11220,40.63161,-74.01581,"(40.63161, -74.01581)",,,6809      7 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3757439,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,12:30,MANHATTAN,10002,40.719482,-73.991295,"(40.719482, -73.991295)",DELANCEY STREET                 ,ELDRIDGE STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3757742,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:30,QUEENS,11101,40.750645,-73.94566,"(40.750645, -73.94566)",21 STREET                       ,43 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758229,PASSENGER VEHICLE,,,,
09/25/2017,12:30,,,40.823624,-73.92308,"(40.823624, -73.92308)",CONCOURSE VILLAGE WEST          ,EAST 156 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3757519,PASSENGER VEHICLE,,,,
09/25/2017,12:30,,,40.685234,-73.92654,"(40.685234, -73.92654)",,,HANCOCK STREET                          ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3758710,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,12:35,QUEENS,11101,,,,38 street                       ,queens boulevard,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757255,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:35,,,40.84647,-73.92633,"(40.84647, -73.92633)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757589,PASSENGER VEHICLE,,,,
09/25/2017,12:38,,,40.736366,-73.874084,"(40.736366, -73.874084)",JUSTICE AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757427,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:40,BROOKLYN,11220,40.646637,-74.01589,"(40.646637, -74.01589)",52 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3757112,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,12:40,,,40.533653,-74.20431,"(40.533653, -74.20431)",DARLINGTON AVENUE               ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3759243,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,12:40,,,40.84211,-73.82557,"(40.84211, -73.82557)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3759160,PASSENGER VEHICLE,,,,
09/25/2017,12:45,BROOKLYN,11215,40.664394,-73.99394,"(40.664394, -73.99394)",4 AVENUE                        ,18 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3757044,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,12:45,QUEENS,11417,40.667114,-73.834656,"(40.667114, -73.834656)",NORTH CONDUIT AVENUE            ,COHANCY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757111,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:45,QUEENS,11427,40.737827,-73.734,"(40.737827, -73.734)",,,80-45     WINCHESTER BOULEVARD          ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757077,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/25/2017,12:45,,,40.73319,-73.866875,"(40.73319, -73.866875)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758047,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:46,BROOKLYN,11208,40.673054,-73.86656,"(40.673054, -73.86656)",,,654       LINCOLN AVENUE                ,0,0,0,0,0,0,0,0,Turning Improperly,Backing Unsafely,,,,3757493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,12:48,BROOKLYN,11238,40.686703,-73.97158,"(40.686703, -73.97158)",,,362       CARLTON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3757184,PASSENGER VEHICLE,,,,
09/25/2017,12:50,MANHATTAN,10026,40.797672,-73.94929,"(40.797672, -73.94929)",,,2         WEST 111 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3757160,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:50,STATEN ISLAND,10305,40.607716,-74.06417,"(40.607716, -74.06417)",,,14        SUMMER STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3758099,PASSENGER VEHICLE,,,,
09/25/2017,12:50,BRONX,10464,40.86569,-73.80516,"(40.86569, -73.80516)",,,1         ORCHARD BEACH ROAD            ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3759161,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,12:54,BROOKLYN,11210,40.62873,-73.94334,"(40.62873, -73.94334)",FLATBUSH AVENUE                 ,EAST 34 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758378,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,12:59,MANHATTAN,10029,40.790253,-73.94564,"(40.790253, -73.94564)",EAST 104 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3758538,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
09/25/2017,13:00,BROOKLYN,11201,40.690163,-73.98711,"(40.690163, -73.98711)",LIVINGSTON STREET               ,GALLATIN PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3757553,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:00,BROOKLYN,11217,40.67916,-73.983444,"(40.67916, -73.983444)",,,620       DE GRAW STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3757717,PASSENGER VEHICLE,,,,
09/25/2017,13:00,MANHATTAN,10022,40.756298,-73.9725,"(40.756298, -73.9725)",,,549       LEXINGTON AVENUE              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757146,PASSENGER VEHICLE,TAXI,,,
09/25/2017,13:00,QUEENS,11432,40.712276,-73.80467,"(40.712276, -73.80467)",85 AVENUE                       ,160 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3760176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:00,STATEN ISLAND,10305,40.606987,-74.06714,"(40.606987, -74.06714)",TOMPKINS AVENUE                 ,FINGERBOARD ROAD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3758114,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:00,,,40.77039,-73.954124,"(40.77039, -73.954124)",1 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757445,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:00,,,40.716194,-73.996086,"(40.716194, -73.996086)",CANAL STREET                    ,BOWERY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3758557,SPORT UTILITY / STATION WAGON,TAXI,,,
09/25/2017,13:00,QUEENS,11361,40.7636,-73.77098,"(40.7636, -73.77098)",41 AVENUE                       ,BELL BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3757109,PICK-UP TRUCK,,,,
09/25/2017,13:04,,,40.830555,-73.832664,"(40.830555, -73.832664)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3759215,PASSENGER VEHICLE,,,,
09/25/2017,13:05,MANHATTAN,10012,40.725014,-73.997116,"(40.725014, -73.997116)",,,594       BROADWAY                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3758329,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:05,QUEENS,11417,40.67604,-73.84352,"(40.67604, -73.84352)",CROSS BAY BOULEVARD             ,PLATTWOOD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757054,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:10,BRONX,10453,40.850494,-73.91546,"(40.850494, -73.91546)",WEST TREMONT AVENUE             ,UNIVERSITY AVENUE,,1,0,1,0,0,0,0,0,,,,,,3759075,,,,,
09/25/2017,13:15,BRONX,10474,40.814716,-73.893524,"(40.814716, -73.893524)",,,1121      LONGWOOD AVENUE               ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3757090,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:15,QUEENS,11418,40.696865,-73.83717,"(40.696865, -73.83717)",JAMAICA AVENUE                  ,111 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3757218,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:15,,,40.758965,-73.95819,"(40.758965, -73.95819)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3757096,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:17,,,40.822258,-73.95616,"(40.822258, -73.95616)",WEST 137 STREET                 ,,,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,,,,3757216,PASSENGER VEHICLE,,,,
09/25/2017,13:25,BROOKLYN,11230,40.623566,-73.96495,"(40.623566, -73.96495)",CONEY ISLAND AVENUE             ,CARY COURT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757473,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,13:25,QUEENS,11367,,,,,,67-09     KISSENA BOULEVARD             ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3757244,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:30,BRONX,10467,40.87321,-73.8671,"(40.87321, -73.8671)",WHITE PLAINS ROAD               ,ROSEWOOD STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3759234,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:30,BROOKLYN,11207,40.66278,-73.88086,"(40.66278, -73.88086)",ASHFORD STREET                  ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3757494,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:30,MANHATTAN,10128,40.783417,-73.956955,"(40.783417, -73.956955)",MADISON AVENUE                  ,EAST 90 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759804,TAXI,,,,
09/25/2017,13:30,QUEENS,11004,40.74545,-73.70838,"(40.74545, -73.70838)",80 AVENUE                       ,263 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757076,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:30,QUEENS,11106,40.768112,-73.93171,"(40.768112, -73.93171)",,,14-02     31 AVENUE                     ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757042,,,,,
09/25/2017,13:30,QUEENS,11418,40.70001,-73.830894,"(40.70001, -73.830894)",JAMAICA AVENUE                  ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3757249,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:30,,,40.732765,-73.95744,"(40.732765, -73.95744)",HURON STREET                    ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3757071,PASSENGER VEHICLE,,,,
09/25/2017,13:30,,,40.83611,-73.92238,"(40.83611, -73.92238)",JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3757518,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:30,,,40.792465,-73.79322,"(40.792465, -73.79322)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757800,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:30,,,40.6965,-73.83698,"(40.6965, -73.83698)",111 STREET                      ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3757200,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
09/25/2017,13:40,QUEENS,11415,40.712254,-73.82886,"(40.712254, -73.82886)",,,123-20    82 AVENUE                     ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3757198,PASSENGER VEHICLE,,,,
09/25/2017,13:44,QUEENS,11432,40.709038,-73.78624,"(40.709038, -73.78624)",,,91-04     175 STREET                    ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757286,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/25/2017,13:45,MANHATTAN,10013,40.7157,-73.99641,"(40.7157, -73.99641)",,,48        BOWERY                        ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3757567,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:45,,,40.800983,-73.92927,"(40.800983, -73.92927)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3759812,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
09/25/2017,13:45,QUEENS,11429,40.707306,-73.75122,"(40.707306, -73.75122)",FRANCIS LEWIS BOULEVARD         ,HOLLIS AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3757231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:45,STATEN ISLAND,10310,40.624523,-74.11702,"(40.624523, -74.11702)",MARTLING AVENUE                 ,CLOVE ROAD,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3758102,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:50,MANHATTAN,10028,40.777504,-73.954956,"(40.777504, -73.954956)",3 AVENUE                        ,EAST 84 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3757275,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,13:50,,,40.6136,-73.988914,"(40.6136, -73.988914)",20 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3757357,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,13:50,,,40.792263,-73.79332,"(40.792263, -73.79332)",,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3757409,PASSENGER VEHICLE,,,,
09/25/2017,13:53,MANHATTAN,10028,40.780178,-73.95721,"(40.780178, -73.95721)",PARK AVENUE                     ,EAST 86 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3757397,PASSENGER VEHICLE,,,,
09/25/2017,13:57,,,40.699715,-73.96182,"(40.699715, -73.96182)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757315,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
09/25/2017,14:00,BRONX,10457,40.851097,-73.89281,"(40.851097, -73.89281)",QUARRY ROAD                     ,EAST 181 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3758839,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,14:00,BROOKLYN,11203,40.64696,-73.93182,"(40.64696, -73.93182)",,,603       EAST 48 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3759635,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/25/2017,14:00,BROOKLYN,11209,40.61651,-74.02666,"(40.61651, -74.02666)",GATLING PLACE                   ,92 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757631,PASSENGER VEHICLE,,,,
09/25/2017,14:00,BROOKLYN,11229,40.609634,-73.95337,"(40.609634, -73.95337)",,,2140      OCEAN AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3759574,PASSENGER VEHICLE,,,,
09/25/2017,14:00,BROOKLYN,11235,40.583973,-73.93639,"(40.583973, -73.93639)",,,3076      EMMONS AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3757236,PASSENGER VEHICLE,,,,
09/25/2017,14:00,MANHATTAN,10023,40.781937,-73.981544,"(40.781937, -73.981544)",,,242       WEST 76 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3757657,PICK-UP TRUCK,,,,
09/25/2017,14:00,QUEENS,11101,40.747124,-73.94239,"(40.747124, -73.94239)",JACKSON AVENUE                  ,44 DRIVE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3758221,PASSENGER VEHICLE,,,,
09/25/2017,14:00,,,40.639355,-74.01629,"(40.639355, -74.01629)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3757064,SPORT UTILITY / STATION WAGON,,,,
09/25/2017,14:00,,,40.708378,-73.79169,"(40.708378, -73.79169)",90 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3757287,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/25/2017,14:00,,,40.804012,-73.93097,"(40.804012, -73.93097)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3757204,PASSENGER VEHICLE,,,,
09/25/2017,14:02,BRONX,10464,40.847385,-73.78592,"(40.847385, -73.78592)",,,149       FORDHAM STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3759842,PASSENGER VEHICLE,,,,
